seed,family,dataset,comparison,pairing,a_method,a_protocol,a_selector,b_method,b_protocol,b_selector,coordinate,n_units,delta_mean,lo,hi,sign_stability,excludes_zero,status
20260924,selector,bail,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,negDP,30,-0.021675899999999994,-0.03895269916666665,-0.004857528333333337,0.9957,True,ok
20260924,selector,bail,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,negEO,30,-0.005669999999999999,-0.02215473166666666,0.00917327166666667,0.7553,False,ok
20260924,selector,credit,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,dAUC,30,0.0019459000000000115,-0.0016249591666666744,0.005232135000000011,0.8598,False,ok
20260924,selector,credit,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,negDP,30,-0.029620500000000004,-0.07166808833333335,0.008470274999999998,0.9335,False,ok
20260924,selector,credit,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,negEO,30,-0.0324957,-0.07565824833333332,0.008007098333333325,0.9385,False,ok
20260924,selector,german,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,dAUC,30,-0.014170100000000008,-0.03785538333333333,0.0066389575,0.9004,False,ok
20260924,selector,german,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,negDP,30,-0.049430433333333336,-0.1131666075,0.022170539999999992,0.9175,False,ok
20260924,selector,german,FairGB (default): BCE -> AUC selector,same_run,FairGB,controlled,common_bce,FairGB,controlled,common_auc,negEO,30,-0.062228533333333315,-0.12737261500000002,0.009936305000000017,0.958,False,ok
20260924,selector,bail,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,dAUC,30,1.2066666666669483e-05,-1.9066666666645584e-05,4.4700000000001595e-05,0.7856,False,ok
20260924,selector,bail,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negDP,30,2.8333333333333047e-06,-0.00031629083333333273,0.00035616750000000137,0.466,False,ok
20260924,selector,bail,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negEO,30,5.4400000000000394e-05,-0.000398302499999999,0.0007076733333333336,0.5227,False,ok
20260924,selector,credit,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,dAUC,30,-0.006887933333333344,-0.0188873666666667,0.0024797583333333417,0.9067,False,ok
20260924,selector,credit,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negDP,30,0.014548,-0.012934285833333333,0.041737166666666665,0.8461,False,ok
20260924,selector,credit,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negEO,30,0.019872966666666665,-0.009189942500000006,0.049150861666666636,0.9076,False,ok
20260924,selector,german,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,dAUC,30,-0.008652533333333321,-0.03975366250000003,0.014595905000000029,0.7505,False,ok
20260924,selector,german,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negDP,30,0.0330049,-0.027680955833333333,0.09561609833333327,0.8574,False,ok
20260924,selector,german,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negEO,30,0.03835286666666666,-0.022125920833333337,0.10502111166666665,0.8895,False,ok
20260924,selector,pokec_n,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,dAUC,30,0.00025966666666665805,-0.00047128000000000003,0.0009983883333333425,0.7511,False,ok
20260924,selector,pokec_n,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negDP,30,0.006576600000000001,-1.7401666666668188e-05,0.01623649333333333,0.9744,False,ok
20260924,selector,pokec_n,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negEO,30,0.0031212666666666678,-0.0029288708333333325,0.0112943325,0.8155,False,ok
20260924,selector,pokec_n_g,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,dAUC,30,0.00016969999999998006,-0.0005867716666666791,0.0009603041666666436,0.6556,False,ok
20260924,selector,pokec_n_g,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negDP,30,0.0006618333333333342,-0.005164029166666664,0.00570914166666667,0.6268,False,ok
20260924,selector,pokec_n_g,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negEO,30,0.002296433333333333,-0.0029432750000000056,0.007498154999999994,0.8181,False,ok
20260924,selector,pokec_z,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,dAUC,30,0.00403963333333334,0.0019821875000000104,0.00680549333333334,1.0,True,ok
20260924,selector,pokec_z,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negDP,30,0.010036099999999997,-0.004609486666666668,0.024179454166666656,0.9138,False,ok
20260924,selector,pokec_z,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negEO,30,0.005174100000000002,-0.006897132500000001,0.015745131666666665,0.8162,False,ok
20260924,selector,pokec_z_g,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,dAUC,30,0.0035178666666666764,0.0016235750000000064,0.005717832500000006,1.0,True,ok
20260924,selector,pokec_z_g,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negDP,30,-0.006268800000000001,-0.015495401666666669,0.001828400833333334,0.9349,False,ok
20260924,selector,pokec_z_g,FairGNN (default): BCE -> AUC selector,same_run,FairGNN,controlled,common_bce,FairGNN,controlled,common_auc,negEO,30,-0.009221533333333332,-0.019318827499999996,0.0006972458333333292,0.9653,False,ok
20260924,selector,bail,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,dAUC,30,-0.0003142666666666738,-0.010735975833333312,0.009095955833333317,0.5193,False,ok
20260924,selector,bail,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negDP,30,0.005171266666666669,-0.008516641666666665,0.019173620833333332,0.7642,False,ok
20260924,selector,bail,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negEO,30,0.013527533333333333,0.002887573333333335,0.025193074166666666,0.9961,True,ok
20260924,selector,credit,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,dAUC,30,0.027774466666666657,0.011911300833333326,0.0532431066666666,1.0,True,ok
20260924,selector,credit,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negDP,30,0.04091276666666667,0.017383890833333335,0.0660427075,1.0,True,ok
20260924,selector,credit,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negEO,30,0.041532666666666655,0.019158245000000004,0.06798375916666663,1.0,True,ok
20260924,selector,german,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,dAUC,30,0.059916233333333326,0.027619331666666698,0.09145687499999998,0.9998,True,ok
20260924,selector,german,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negDP,30,-0.0008099333333333389,-0.11318719500000002,0.10368552833333332,0.497,False,ok
20260924,selector,german,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negEO,30,0.027588566666666665,-0.059735887499999994,0.1109316175,0.7452,False,ok
20260924,selector,pokec_n,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,dAUC,30,-0.0020122666666666732,-0.00811203333333335,0.0024146374999999888,0.7331,False,ok
20260924,selector,pokec_n,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negDP,30,0.01887746666666667,0.0008618408333333358,0.04646731583333333,0.9841,True,ok
20260924,selector,pokec_n,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negEO,30,0.0110547,-0.005530809999999998,0.033621745833333314,0.8707,False,ok
20260924,selector,pokec_z,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,dAUC,30,-0.0020451999999999914,-0.0051184275000000085,0.0003390750000000206,0.9479,False,ok
20260924,selector,pokec_z,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negDP,30,-0.0006513000000000005,-0.015120778333333333,0.0147192375,0.5422,False,ok
20260924,selector,pokec_z,FairSIN (GCN): BCE -> AUC selector,same_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,controlled,common_auc,negEO,30,-0.0012481333333333319,-0.016768405,0.015621070833333322,0.5791,False,ok
20260924,selector,bail,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,dAUC,30,-0.015146566666666675,-0.02361958416666669,-0.007150230000000028,0.9999,True,ok
20260924,selector,bail,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,negDP,30,-0.0064428,-0.02079691666666667,0.006433436666666665,0.8151,False,ok
20260924,selector,bail,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,negEO,30,-0.0029136333333333333,-0.00938302,0.002907978333333332,0.8247,False,ok
20260924,selector,credit,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,dAUC,30,-0.009841400000000007,-0.022430743333333343,-0.0021599841666666625,0.9968,True,ok
20260924,selector,credit,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,negDP,30,-0.03208453333333334,-0.09358414166666665,0.021985791666666653,0.8644,False,ok
20260924,selector,credit,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,negEO,30,-0.021846100000000004,-0.09382429749999999,0.04154603666666663,0.7242,False,ok
20260924,selector,german,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,dAUC,30,-0.020764466666666658,-0.05057805249999996,0.000531337500000008,0.9688,False,ok
20260924,selector,german,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,negDP,30,-0.05989776666666667,-0.12923172749999998,-0.0009004366666666973,0.9775,True,ok
20260924,selector,german,FairVGNN (default): BCE -> AUC selector,same_run,FairVGNN,controlled,common_bce,FairVGNN,controlled,common_auc,negEO,30,-0.07010756666666665,-0.14127678166666666,-0.005802651666666662,0.9848,True,ok
20260924,selector,bail,GEAR (default): BCE -> AUC selector,same_run,GEAR,controlled,common_bce,GEAR,controlled,common_auc,dAUC,30,1.220000000001405e-05,-0.0021167349999999673,0.0020179874999999895,0.5222,False,ok
20260924,selector,bail,GEAR (default): BCE -> AUC selector,same_run,GEAR,controlled,common_bce,GEAR,controlled,common_auc,negDP,30,0.004494333333333333,-0.0053689675,0.01565766999999999,0.7914,False,ok
20260924,selector,bail,GEAR (default): BCE -> AUC selector,same_run,GEAR,controlled,common_bce,GEAR,controlled,common_auc,negEO,30,0.002039000000000001,-0.0041412574999999995,0.010587641666666663,0.6802,False,ok
20260924,selector,bail,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,dAUC,30,0.0015175333333333355,0.0003658608333333179,0.0031236591666666744,0.9997,True,ok
20260924,selector,bail,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,negDP,30,0.00010580000000000034,-0.003929867500000001,0.003782286666666667,0.559,False,ok
20260924,selector,bail,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,negEO,30,0.0017580000000000002,0.00019059999999999992,0.003630175833333333,0.9897,True,ok
20260924,selector,credit,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,dAUC,30,0.0021326333333333224,-0.0017373491666666638,0.006247096666666614,0.8489,False,ok
20260924,selector,credit,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,negDP,30,-0.002510533333333333,-0.008681405,0.004164843333333333,0.7765,False,ok
20260924,selector,credit,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,negEO,30,-0.005254533333333333,-0.013499814166666667,0.002296307499999997,0.9101,False,ok
20260924,selector,german,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,dAUC,30,0.023551700000000012,0.0018407958333333482,0.04513663083333335,0.985,True,ok
20260924,selector,german,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,negDP,30,0.03066176666666666,0.006786926666666663,0.058151404166666656,0.9935,True,ok
20260924,selector,german,NIFTY (default): BCE -> AUC selector,same_run,NIFTY,controlled,common_bce,NIFTY,controlled,common_auc,negEO,30,0.0213298,-0.006192377499999997,0.05196649249999999,0.9295,False,ok
20260924,selector,bail,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,dAUC,30,0.011213566666666685,-0.007425622499999997,0.027201662500000025,0.893,False,ok
20260924,selector,bail,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,negDP,30,-0.020946233333333335,-0.042156303333333325,-0.002500415000000008,0.9874,True,ok
20260924,selector,bail,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,negEO,30,-0.0030937333333333336,-0.01727148,0.01104041083333332,0.6655,False,ok
20260924,selector,credit,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,dAUC,30,0.002443799999999996,0.0007013958333333375,0.004445635833333331,0.9977,True,ok
20260924,selector,credit,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,negDP,30,0.01099303333333333,-0.014389990833333335,0.038954763333333337,0.794,False,ok
20260924,selector,credit,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,negEO,30,0.007906633333333333,-0.014694957500000005,0.03423529166666666,0.7319,False,ok
20260924,selector,german,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,dAUC,30,0.007347366666666647,-0.019489885000000033,0.030197633333333283,0.7325,False,ok
20260924,selector,german,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,negDP,30,-0.06010479999999999,-0.15828960916666668,0.029532104999999996,0.9034,False,ok
20260924,selector,german,SFG (default): BCE -> AUC selector,same_run,SFG,controlled,common_bce,SFG,controlled,common_auc,negEO,30,-0.04603253333333334,-0.1321208775,0.039012974999999964,0.8537,False,ok
20260924,native_horizon_selector,bail,FairGB (default): controlled -> native,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,dAUC,30,0.042978399999999986,0.0349017175,0.05270917666666663,1.0,True,ok
20260924,native_horizon_selector,bail,FairGB (default): controlled -> native,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,negDP,30,0.049401366666666675,0.019052732500000003,0.08019497666666667,0.9996,True,ok
20260924,native_horizon_selector,bail,FairGB (default): controlled -> native,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,negEO,30,0.06747886666666666,0.03427737916666667,0.10082461166666666,1.0,True,ok
20260924,native_horizon_selector,credit,FairGB (default): controlled -> native,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,dAUC,30,0.010836233333333334,0.0062314799999999785,0.015548208333333334,1.0,True,ok
20260924,native_horizon_selector,credit,FairGB (default): controlled -> native,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,negDP,30,0.06707046666666668,0.03174557999999999,0.10431328166666666,1.0,True,ok
20260924,native_horizon_selector,credit,FairGB (default): controlled -> native,same_split_different_run,FairGB,controlled,common_bce,FairGB,native,common_bce,negEO,30,0.06037346666666666,0.027465016666666665,0.09788352583333333,1.0,True,ok
20260924,native_horizon_selector,bail,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,dAUC,30,0.0005393999999999862,-0.0027981433333333495,0.004091242499999988,0.6207,False,ok
20260924,native_horizon_selector,bail,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negDP,30,0.00020813333333333356,-0.001856035833333333,0.0026877224999999985,0.5487,False,ok
20260924,native_horizon_selector,bail,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negEO,30,0.001040266666666667,-0.002848896666666667,0.005795579166666667,0.666,False,ok
20260924,native_horizon_selector,credit,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,dAUC,30,-0.00308343333333335,-0.02787183916666669,0.027304749166666597,0.6303,False,ok
20260924,native_horizon_selector,credit,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negDP,30,0.006000199999999998,-0.013437984166666672,0.02767266499999999,0.7129,False,ok
20260924,native_horizon_selector,credit,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negEO,30,0.007816766666666667,-0.00915368916666667,0.027325634999999997,0.7901,False,ok
20260924,native_horizon_selector,german,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,dAUC,30,0.01867313333333333,-0.021334588333333324,0.05798411083333333,0.8175,False,ok
20260924,native_horizon_selector,german,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negDP,30,-0.029594200000000005,-0.09116924333333333,0.03590223749999997,0.8286,False,ok
20260924,native_horizon_selector,german,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negEO,30,-0.04920596666666668,-0.10935371,0.012780187499999993,0.9407,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,dAUC,30,0.00010209999999999016,-0.0001734675000000142,0.0005782008333333142,0.6869,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negDP,30,0.001193233333333333,-0.000316,0.003921282499999996,0.8712,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negEO,30,0.0010299333333333332,-0.0003245383333333339,0.0036685966666666647,0.853,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,dAUC,30,4.070000000000832e-05,-1.299999999993066e-06,0.0001647008333333468,0.5628,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negDP,30,-0.0014186666666666666,-0.005674666666666666,0.0,0.5098,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (GCN): controlled -> native,same_split_different_run,FairSIN-GCN,controlled,common_bce,FairSIN-GCN,native,common_bce,negEO,30,-0.0003581000000000001,-0.0014324000000000003,0.0,0.5108,False,ok
20260924,native_horizon_selector,bail,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,dAUC,30,-0.002419966666666673,-0.008717310000000015,0.00337355,0.7925,False,ok
20260924,native_horizon_selector,bail,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negDP,30,0.002712766666666667,-0.004614778333333333,0.008122321666666666,0.8028,False,ok
20260924,native_horizon_selector,bail,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negEO,30,0.0025941666666666665,-0.00905761083333333,0.01258675833333333,0.7023,False,ok
20260924,native_horizon_selector,credit,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,dAUC,30,0.005495066666666677,-0.0027784466666666363,0.019472332500000005,0.8389,False,ok
20260924,native_horizon_selector,credit,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negDP,30,-0.006684266666666665,-0.014931390833333332,0.001677129999999996,0.942,False,ok
20260924,native_horizon_selector,credit,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negEO,30,-0.004897733333333334,-0.012526625000000001,0.002905136666666666,0.8917,False,ok
20260924,native_horizon_selector,german,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,dAUC,30,-0.006125533333333344,-0.022283782500000016,0.008815652499999998,0.7662,False,ok
20260924,native_horizon_selector,german,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negDP,30,0.033947700000000004,0.0019643616666666663,0.06898546666666665,0.9827,True,ok
20260924,native_horizon_selector,german,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negEO,30,0.013422033333333335,-0.024594614166666657,0.04349931749999999,0.7896,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,dAUC,30,0.0024878333333333263,-0.00508401500000001,0.009994090833333347,0.7338,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negDP,30,0.0079542,-0.011080175833333332,0.026134143333333328,0.7913,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negEO,30,0.005758066666666667,-0.012423430833333332,0.027003084999999993,0.6985,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,dAUC,30,0.002815600000000003,-0.0037991991666666784,0.009098591666666662,0.8065,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negDP,30,-0.012909766666666666,-0.028238338333333335,0.005142626666666659,0.9276,False,ok
20260924,native_horizon_selector,pokec_z,FairSIN (GIN): controlled -> native,same_split_different_run,FairSIN-GIN,controlled,common_bce,FairSIN-GIN,native,common_bce,negEO,30,-0.007005599999999999,-0.019049129166666665,0.008035696666666668,0.8487,False,ok
20260924,native_horizon_selector,bail,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,dAUC,30,-0.001979733333333315,-0.00991700833333331,0.005215933333333341,0.7088,False,ok
20260924,native_horizon_selector,bail,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negDP,30,-0.0010200666666666668,-0.01071896083333334,0.008197676666666669,0.5866,False,ok
20260924,native_horizon_selector,bail,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negEO,30,0.003949666666666667,-0.009921538333333332,0.015738243333333332,0.7447,False,ok
20260924,native_horizon_selector,credit,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,dAUC,30,-0.0015667333333333588,-0.006555699166666696,0.0027804366666666085,0.7319,False,ok
20260924,native_horizon_selector,credit,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negDP,30,0.024011433333333332,-0.03210852916666668,0.08030353416666666,0.7984,False,ok
20260924,native_horizon_selector,credit,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negEO,30,0.01814783333333334,-0.02479089666666667,0.06457201499999995,0.7859,False,ok
20260924,native_horizon_selector,german,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,dAUC,30,-0.007982266666666652,-0.024611369999999966,0.008850795833333334,0.8362,False,ok
20260924,native_horizon_selector,german,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negDP,30,0.011272266666666662,-0.03384199916666667,0.05987614499999998,0.6948,False,ok
20260924,native_horizon_selector,german,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negEO,30,0.0007217999999999998,-0.049785485,0.04856790833333332,0.5288,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,dAUC,30,-1.4333333333331015e-05,-0.000527704166666668,0.0004250500000000059,0.4904,False,ok
20260924,native_horizon_selector,pokec_n,FairSIN (SAGE): controlled -> native,same_split_different_run,FairSIN-SAGE,controlled,common_bce,FairSIN-SAGE,native,common_bce,negDP,30,0.0003440333333333337,-0.0017647000000000001,0.002575618333333333,0.6316,False,ok
