method,dataset,backbone,split_id,run_id,seed,selector,provenance,n_flip,n_flip_a1,n_flip_a0,n_test_a1,n_test_a0,dp_min_step,protocol,method_epochs,b_epochs,eval_rng_seed,rng_contract,feature_normalize,m1_epoch,m0_epoch,code_epoch,m1_auc,m1_dp,m1_eo,m0_auc,m0_dp,m0_eo,b_auc,b_dp,b_eo,bc_epoch,bc_auc,bc_dp,bc_eo,m1pub_auc,m1pub_dp,m1pub_eo,int_dauc,int_ndp,int_neo,pkg_dauc,pkg_ndp,pkg_neo,eo_defined
NIFTY,german,GCN,21,0,27,common_auc,official-repo,0,0,0,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,100,90,192,0.5523809523809524,0.0,0.0,0.5491047619047619,0.0,0.0,0.3748190476190476,0.010135135135135087,0.06399999999999995,0,0.5644190476190476,0.0,0.0,0.43893333333333334,0.07417076167076167,0.05199999999999999,0.0032761904761905436,-0.0,-0.0,0.06411428571428573,-0.06403562653562658,0.011999999999999955,True
NIFTY,german,GCN,21,1,28,common_bce,official-repo,54,15,39,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,200,200,200,0.5132952380952381,0.02165233415233414,0.02799999999999997,0.6282666666666666,0.06787469287469289,0.08800000000000002,0.4841142857142857,0.13605651105651106,0.14,76,0.4841142857142857,0.13605651105651106,0.14,0.5132952380952381,0.02165233415233414,0.02799999999999997,-0.1149714285714285,0.04622235872235875,0.06000000000000005,0.02918095238095242,0.11440417690417692,0.11200000000000004,True
NIFTY,german,GCN,21,1,28,common_auc,official-repo,66,16,50,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,51,200,200,0.5613714285714285,0.0,0.0,0.6282666666666666,0.06787469287469289,0.08800000000000002,0.4841142857142857,0.13605651105651106,0.14,13,0.5620571428571428,0.0,0.0,0.5132952380952381,0.02165233415233414,0.02799999999999997,-0.06689523809523812,0.06787469287469289,0.08800000000000002,0.02918095238095242,0.11440417690417692,0.11200000000000004,True
NIFTY,german,GCN,21,2,29,common_bce,official-repo,104,17,87,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,199,109,199,0.4608,0.25015356265356264,0.284,0.3853714285714286,0.014434889434889464,0.03199999999999992,0.5046857142857143,0.417997542997543,0.504,200,0.504647619047619,0.417997542997543,0.504,0.46262857142857144,0.2558353808353808,0.284,0.0754285714285714,-0.23571867321867318,-0.25200000000000006,-0.04205714285714285,0.16216216216216217,0.22000000000000003,True
NIFTY,german,GCN,21,2,29,common_auc,official-repo,0,0,0,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,0,0,199,0.5648761904761905,0.0,0.0,0.5648761904761905,0.0,0.0,0.5046857142857143,0.417997542997543,0.504,19,0.5585523809523809,0.0,0.0,0.46262857142857144,0.2558353808353808,0.284,0.0,-0.0,-0.0,-0.04205714285714285,0.16216216216216217,0.22000000000000003,True
NIFTY,german,GCN,21,3,30,common_bce,official-repo,94,25,69,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,200,200,184,0.36434285714285713,0.07539926289926291,0.064,0.483352380952381,0.012592137592137592,0.04000000000000001,0.38994285714285715,0.13037469287469286,0.14400000000000002,200,0.38994285714285715,0.13037469287469286,0.14400000000000002,0.36434285714285713,0.07539926289926291,0.064,-0.11900952380952384,-0.06280712530712532,-0.023999999999999994,-0.02560000000000001,0.05497542997542995,0.08000000000000002,True
NIFTY,german,GCN,21,3,30,common_auc,official-repo,0,0,0,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,28,28,184,0.5581714285714285,0.0,0.0,0.5595428571428571,0.0,0.0,0.38994285714285715,0.13037469287469286,0.14400000000000002,57,0.5542095238095238,0.0,0.0,0.36434285714285713,0.07539926289926291,0.064,-0.001371428571428579,-0.0,-0.0,-0.02560000000000001,0.05497542997542995,0.08000000000000002,True
NIFTY,german,GCN,21,4,31,common_bce,official-repo,10,1,9,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,200,200,200,0.5621333333333334,0.10288697788697787,0.10000000000000009,0.5770666666666666,0.0496007371007372,0.05600000000000005,0.4035809523809524,0.017813267813267808,0.01200000000000001,200,0.4035809523809524,0.017813267813267808,0.01200000000000001,0.5621333333333334,0.10288697788697787,0.10000000000000009,-0.014933333333333243,-0.05328624078624067,-0.04400000000000004,0.158552380952381,-0.08507371007371006,-0.08800000000000008,True
NIFTY,german,GCN,21,4,31,common_auc,official-repo,6,2,4,74,176,0.005681818181818182,armA,200,200,-1,deterministic-inference,0,122,117,200,0.5568,0.035626535626535616,0.020000000000000018,0.5603809523809524,0.03132678132678135,0.02400000000000002,0.4035809523809524,0.017813267813267808,0.01200000000000001,0,0.5590095238095238,0.0,0.0,0.5621333333333334,0.10288697788697787,0.10000000000000009,-0.0035809523809524624,-0.004299754299754266,0.0040000000000000036,0.158552380952381,-0.08507371007371006,-0.08800000000000008,True
NIFTY,german,GCN,22,0,27,common_bce,official-repo,18,4,14,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,197,200,197,0.4662095238095238,0.013732833957553064,0.01999999999999999,0.46377142857142856,0.03682896379525591,0.0,0.3626285714285714,0.009675405742821441,0.01200000000000001,100,0.36274285714285714,0.009675405742821441,0.01200000000000001,0.46826666666666666,0.0004681647940074918,0.02400000000000002,0.002438095238095239,0.023096129837702845,-0.01999999999999999,0.10563809523809525,0.00920724094881395,-0.01200000000000001,True
NIFTY,german,GCN,22,0,27,common_auc,official-repo,0,0,0,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,94,90,197,0.5960380952380953,0.0,0.0,0.5968761904761904,0.0,0.0,0.3626285714285714,0.009675405742821441,0.01200000000000001,2,0.5838476190476191,0.0,0.0,0.46826666666666666,0.0004681647940074918,0.02400000000000002,-0.0008380952380951934,-0.0,-0.0,0.10563809523809525,0.00920724094881395,-0.01200000000000001,True
NIFTY,german,GCN,22,1,28,common_bce,official-repo,24,5,19,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,200,200,200,0.5091809523809524,0.01700998751560548,0.05200000000000002,0.5323428571428571,0.09238451935081149,0.03999999999999998,0.43443809523809523,0.059300873907615514,0.09199999999999997,88,0.43443809523809523,0.059300873907615514,0.09199999999999997,0.5091809523809524,0.01700998751560548,0.05200000000000002,-0.023161904761904717,0.07537453183520601,-0.012000000000000038,0.07474285714285717,0.042290886392010035,0.03999999999999995,True
NIFTY,german,GCN,22,1,28,common_auc,official-repo,72,16,56,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,50,200,200,0.5920761904761904,0.0,0.0,0.5323428571428571,0.09238451935081149,0.03999999999999998,0.43443809523809523,0.059300873907615514,0.09199999999999997,12,0.5755428571428571,0.0,0.0,0.5091809523809524,0.01700998751560548,0.05200000000000002,0.059733333333333305,0.09238451935081149,0.03999999999999998,0.07474285714285717,0.042290886392010035,0.03999999999999995,True
NIFTY,german,GCN,22,2,29,common_bce,official-repo,109,28,81,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,198,113,200,0.42095238095238097,0.15402621722846438,0.17200000000000004,0.36274285714285714,0.08785892634207249,0.10799999999999998,0.45066666666666666,0.34737827715355807,0.37999999999999995,200,0.45066666666666666,0.34737827715355807,0.37999999999999995,0.42369523809523807,0.14575530586766544,0.16000000000000003,0.05820952380952382,-0.0661672908863919,-0.06400000000000006,-0.02697142857142859,0.20162297128589263,0.21999999999999992,True
NIFTY,german,GCN,22,2,29,common_auc,official-repo,0,0,0,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,0,7,200,0.5839238095238095,0.0,0.0,0.5840761904761905,0.0,0.0,0.45066666666666666,0.34737827715355807,0.37999999999999995,18,0.5824,0.0,0.0,0.42369523809523807,0.14575530586766544,0.16000000000000003,-0.0001523809523810149,-0.0,-0.0,-0.02697142857142859,0.20162297128589263,0.21999999999999992,True
NIFTY,german,GCN,22,3,30,common_bce,official-repo,121,43,78,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,200,200,189,0.3721904761904762,0.12531210986267166,0.09999999999999998,0.47900952380952383,0.033707865168539325,0.032,0.4368,0.01997503121098626,0.06,200,0.4368,0.01997503121098626,0.06,0.3721904761904762,0.12531210986267166,0.09999999999999998,-0.10681904761904765,-0.09160424469413234,-0.06799999999999998,-0.06460952380952384,-0.1053370786516854,-0.03999999999999998,True
NIFTY,german,GCN,22,3,30,common_auc,official-repo,0,0,0,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,28,27,189,0.5778285714285715,0.0,0.0,0.5780571428571428,0.0,0.0,0.4368,0.01997503121098626,0.06,56,0.5862857142857143,0.0,0.0,0.3721904761904762,0.12531210986267166,0.09999999999999998,-0.00022857142857135582,-0.0,-0.0,-0.06460952380952384,-0.1053370786516854,-0.03999999999999998,True
NIFTY,german,GCN,22,4,31,common_bce,official-repo,13,0,13,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,200,197,200,0.5312761904761905,0.053370786516853896,0.09999999999999998,0.543847619047619,0.008426966292134797,0.04400000000000004,0.35516190476190473,0.07709113607990015,0.124,200,0.3551238095238095,0.07709113607990015,0.124,0.5312761904761905,0.053370786516853896,0.09999999999999998,-0.012571428571428567,-0.0449438202247191,-0.05599999999999994,0.17611428571428572,0.02372034956304625,0.02400000000000002,True
NIFTY,german,GCN,22,4,31,common_auc,official-repo,0,0,0,72,178,0.0056179775280898875,armA,200,200,-1,deterministic-inference,0,55,51,200,0.5830095238095238,0.0,0.0,0.5831619047619048,0.0,0.0,0.35516190476190473,0.07709113607990015,0.124,0,0.5733333333333334,0.0,0.0,0.5312761904761905,0.053370786516853896,0.09999999999999998,-0.0001523809523810149,-0.0,-0.0,0.17611428571428572,0.02372034956304625,0.02400000000000002,True
NIFTY,german,GCN,23,0,27,common_bce,official-repo,13,7,6,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,196,200,196,0.4438857142857143,0.09264705882352939,0.08000000000000002,0.44297142857142857,0.04044117647058826,0.0,0.4008,0.03749999999999998,0.02400000000000002,89,0.4006857142857143,0.03749999999999998,0.02400000000000002,0.44403809523809523,0.06985294117647059,0.08400000000000002,0.0009142857142857008,-0.05220588235294113,-0.08000000000000002,0.04323809523809524,-0.03235294117647061,-0.06,True
NIFTY,german,GCN,23,0,27,common_auc,official-repo,0,0,0,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,99,91,196,0.5351619047619047,0.0,0.0,0.5318857142857143,0.0,0.0,0.4008,0.03749999999999998,0.02400000000000002,1,0.5450666666666667,0.0,0.0,0.44403809523809523,0.06985294117647059,0.08400000000000002,0.0032761904761904326,-0.0,-0.0,0.04323809523809524,-0.03235294117647061,-0.06,True
NIFTY,german,GCN,23,1,28,common_bce,official-repo,39,10,29,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,200,200,200,0.5059428571428571,0.11691176470588235,0.092,0.5721904761904761,0.22573529411764703,0.188,0.48975238095238094,0.0051470588235293935,0.03199999999999992,80,0.48975238095238094,0.0051470588235293935,0.03199999999999992,0.5059809523809524,0.11691176470588235,0.092,-0.066247619047619,0.10882352941176468,0.096,0.01622857142857148,-0.11176470588235296,-0.06000000000000008,True
NIFTY,german,GCN,23,1,28,common_auc,official-repo,0,0,0,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,56,54,200,0.5395047619047619,0.0,0.0,0.5422476190476191,0.0,0.0,0.48975238095238094,0.0051470588235293935,0.03199999999999992,13,0.5426285714285715,0.0,0.0,0.5059809523809524,0.11691176470588235,0.092,-0.002742857142857158,-0.0,-0.0,0.01622857142857148,-0.11176470588235296,-0.06000000000000008,True
NIFTY,german,GCN,23,2,29,common_bce,official-repo,113,30,83,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,199,111,200,0.4064,0.21985294117647058,0.12,0.38034285714285715,0.10661764705882348,0.07999999999999996,0.4457904761904762,0.49926470588235294,0.5559999999999999,200,0.44571428571428573,0.49926470588235294,0.5559999999999999,0.4076190476190476,0.21985294117647058,0.12,0.026057142857142834,-0.1132352941176471,-0.040000000000000036,-0.03817142857142858,0.27941176470588236,0.43599999999999994,True
NIFTY,german,GCN,23,2,29,common_auc,official-repo,0,0,0,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,1,3,200,0.5452190476190476,0.0,0.0,0.5452190476190476,0.0,0.0,0.4457904761904762,0.49926470588235294,0.5559999999999999,21,0.537295238095238,0.0,0.0,0.4076190476190476,0.21985294117647058,0.12,0.0,-0.0,-0.0,-0.03817142857142858,0.27941176470588236,0.43599999999999994,True
NIFTY,german,GCN,23,3,30,common_bce,official-repo,101,38,63,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,200,200,189,0.41927619047619047,0.07499999999999996,0.04800000000000004,0.4972190476190476,0.004411764705882351,0.016,0.3961904761904762,0.0014705882352941124,0.023999999999999994,200,0.396152380952381,0.0014705882352941124,0.023999999999999994,0.41927619047619047,0.07499999999999996,0.04800000000000004,-0.07794285714285715,-0.0705882352941176,-0.03200000000000004,0.023085714285714265,-0.07352941176470584,-0.02400000000000005,True
NIFTY,german,GCN,23,3,30,common_auc,official-repo,0,0,0,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,27,27,189,0.5397333333333333,0.0,0.0,0.5410285714285714,0.0,0.0,0.3961904761904762,0.0014705882352941124,0.023999999999999994,56,0.5356952380952381,0.0,0.0,0.41927619047619047,0.07499999999999996,0.04800000000000004,-0.001295238095238127,-0.0,-0.0,0.023085714285714265,-0.07352941176470584,-0.02400000000000005,True
NIFTY,german,GCN,23,4,31,common_bce,official-repo,31,8,23,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,197,196,197,0.5483428571428571,0.02499999999999991,0.03600000000000003,0.5697523809523809,0.06029411764705883,0.03600000000000003,0.44716190476190476,0.10441176470588243,0.052000000000000046,72,0.44716190476190476,0.10441176470588243,0.052000000000000046,0.5468190476190476,0.08823529411764708,0.07999999999999996,-0.021409523809523767,0.03529411764705892,-0.0,0.09965714285714289,0.016176470588235348,-0.027999999999999914,True
NIFTY,german,GCN,23,4,31,common_auc,official-repo,0,0,0,80,170,0.0058823529411764705,armA,200,200,-1,deterministic-inference,0,48,41,197,0.5463619047619047,0.0,0.0,0.5460571428571429,0.0,0.0,0.44716190476190476,0.10441176470588243,0.052000000000000046,0,0.5408,0.0,0.0,0.5468190476190476,0.08823529411764708,0.07999999999999996,0.00030476190476180776,-0.0,-0.0,0.09965714285714289,0.016176470588235348,-0.027999999999999914,True
NIFTY,german,GCN,24,0,27,common_bce,official-repo,19,5,14,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,200,200,200,0.48045714285714286,0.1760867792186608,0.10970744680851063,0.47253333333333336,0.17796264578745613,0.1240026595744681,0.3589333333333333,0.10716907266943965,0.09109042553191493,102,0.35897142857142855,0.10716907266943965,0.09109042553191493,0.48045714285714286,0.1760867792186608,0.10970744680851063,0.0079238095238095,0.0018758665687953202,0.014295212765957466,0.12152380952380953,-0.06891770654922116,-0.018617021276595702,True
NIFTY,german,GCN,24,0,27,common_auc,official-repo,0,0,0,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,97,90,200,0.5785142857142858,0.0,0.0,0.5785142857142858,0.0,0.0,0.3589333333333333,0.10716907266943965,0.09109042553191493,0,0.5772190476190476,0.0,0.0,0.48045714285714286,0.1760867792186608,0.10970744680851063,0.0,-0.0,-0.0,0.12152380952380953,-0.06891770654922116,-0.018617021276595702,True
NIFTY,german,GCN,24,1,28,common_bce,official-repo,48,10,38,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,200,200,200,0.6091428571428571,0.24859310007340346,0.2056183510638298,0.6096,0.3717478182856211,0.3640292553191489,0.4838095238095238,0.0003262376641384179,0.03540558510638303,200,0.4838095238095238,0.0003262376641384179,0.03540558510638303,0.6091047619047619,0.24859310007340346,0.2056183510638298,-0.0004571428571429337,0.12315471821221763,0.15841090425531912,0.12529523809523813,-0.24826686240926504,-0.17021276595744678,True
NIFTY,german,GCN,24,1,28,common_auc,official-repo,48,10,38,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,200,200,200,0.6091428571428571,0.24859310007340346,0.2056183510638298,0.6096761904761905,0.3717478182856211,0.3640292553191489,0.4838095238095238,0.0003262376641384179,0.03540558510638303,13,0.5700571428571428,0.0,0.0,0.6091047619047619,0.24859310007340346,0.2056183510638298,-0.0005333333333333856,0.12315471821221763,0.15841090425531912,0.12529523809523813,-0.24826686240926504,-0.17021276595744678,True
NIFTY,german,GCN,24,2,29,common_bce,official-repo,95,23,72,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,200,112,200,0.4766095238095238,0.22249408694233752,0.21858377659574468,0.3843047619047619,0.1723350460810701,0.19963430851063835,0.5535238095238095,0.27673109860533396,0.20861037234042556,200,0.5535238095238095,0.27673109860533396,0.20861037234042556,0.4765714285714286,0.22249408694233752,0.21858377659574468,0.09230476190476189,-0.050159040861267434,-0.018949468085106336,-0.07695238095238094,0.05423701166299644,-0.009973404255319118,True
NIFTY,german,GCN,24,2,29,common_auc,official-repo,0,0,0,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,0,0,200,0.5771428571428572,0.0,0.0,0.5771428571428572,0.0,0.0,0.5535238095238095,0.27673109860533396,0.20861037234042556,18,0.5724190476190476,0.0,0.0,0.4765714285714286,0.22249408694233752,0.21858377659574468,0.0,-0.0,-0.0,-0.07695238095238094,0.05423701166299644,-0.009973404255319118,True
NIFTY,german,GCN,24,3,30,common_bce,official-repo,96,35,61,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,200,200,200,0.35916190476190474,0.1489274936791452,0.13347739361702127,0.5285333333333333,0.11956610390669603,0.0989029255319149,0.4444952380952381,0.15716499469863798,0.15226063829787234,200,0.44453333333333334,0.15716499469863798,0.15226063829787234,0.35916190476190474,0.1489274936791452,0.13347739361702127,-0.16937142857142856,-0.029361389772449176,-0.034574468085106363,-0.08533333333333337,0.008237501019492777,0.018783244680851074,True
NIFTY,german,GCN,24,3,30,common_auc,official-repo,0,0,0,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,27,27,200,0.5680761904761905,0.0,0.0,0.5704380952380952,0.0,0.0,0.4444952380952381,0.15716499469863798,0.15226063829787234,56,0.5731809523809523,0.0,0.0,0.35916190476190474,0.1489274936791452,0.13347739361702127,-0.0023619047619046762,-0.0,-0.0,-0.08533333333333337,0.008237501019492777,0.018783244680851074,True
NIFTY,german,GCN,24,4,31,common_bce,official-repo,69,18,51,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,124,199,197,0.5001904761904762,0.0863714215806215,0.045545212765957466,0.5503238095238095,0.09640322975287496,0.06366356382978722,0.49028571428571427,0.12560150069325504,0.17303856382978722,200,0.49028571428571427,0.12560150069325504,0.17303856382978722,0.5356190476190477,0.1357148682815431,0.1005651595744681,-0.05013333333333336,0.010031808172253465,0.018118351063829752,0.04533333333333339,-0.01011336758828807,0.07247340425531912,True
NIFTY,german,GCN,24,4,31,common_auc,official-repo,0,0,0,67,183,0.00546448087431694,armA,200,200,-1,deterministic-inference,0,60,54,197,0.5772952380952381,0.0,0.0,0.5773714285714285,0.0,0.0,0.49028571428571427,0.12560150069325504,0.17303856382978722,0,0.5673142857142857,0.0,0.0,0.5356190476190477,0.1357148682815431,0.1005651595744681,-7.619047619045194e-05,-0.0,-0.0,0.04533333333333339,-0.01011336758828807,0.07247340425531912,True
NIFTY,german,GCN,25,0,27,common_bce,official-repo,13,7,6,76,174,0.005747126436781609,armA,200,200,-1,deterministic-inference,0,199,200,198,0.4316190476190476,0.08091349062310951,0.00907029478458049,0.4291047619047619,0.023290986085904408,0.06916099773242629,0.3996190476190476,0.058227465214761076,0.046485260770975034,85,0.3996952380952381,0.058227465214761076,0.046485260770975034,0.43192380952380954,0.08091349062310951,0.00907029478458049,0.0025142857142857467,-0.057622504537205105,0.0600907029478458,0.03230476190476195,-0.022686025408348437,0.037414965986394544,True
NIFTY,german,GCN,25,0,27,common_auc,official-repo,0,0,0,76,174,0.005747126436781609,armA,200,200,-1,deterministic-inference,0,101,89,198,0.5622857142857143,0.0,0.0,0.5583238095238096,0.0,0.0,0.3996190476190476,0.058227465214761076,0.046485260770975034,0,0.5763047619047619,0.0,0.0,0.43192380952380954,0.08091349062310951,0.00907029478458049,0.003961904761904722,-0.0,-0.0,0.03230476190476195,-0.022686025408348437,0.037414965986394544,True
NIFTY,german,GCN,25,1,28,common_bce,official-repo,21,10,11,76,174,0.005747126436781609,armA,200,200,-1,deterministic-inference,0,200,200,200,0.4806095238095238,0.09240774349667272,0.06122448979591835,0.5193904761904762,0.1737749546279492,0.1746031746031746,0.46118095238095236,0.058378705384150076,0.026077097505668945,200,0.46118095238095236,0.058378705384150076,0.026077097505668945,0.4806095238095238,0.09240774349667272,0.06122448979591835,-0.03878095238095236,0.08136721113127648,0.11337868480725624,0.01942857142857146,-0.03402903811252264,-0.03514739229024941,True
NIFTY,german,GCN,25,1,28,common_auc,official-repo,21,10,11,76,174,0.005747126436781609,armA,200,200,-1,deterministic-inference,0,200,200,200,0.4806095238095238,0.09240774349667272,0.06122448979591835,0.5194285714285715,0.1737749546279492,0.1746031746031746,0.46118095238095236,0.058378705384150076,0.026077097505668945,13,0.5720380952380952,0.0,0.0,0.4806095238095238,0.09240774349667272,0.06122448979591835,-0.03881904761904764,0.08136721113127648,0.11337868480725624,0.01942857142857146,-0.03402903811252264,-0.03514739229024941,True
