comparison_type,method,backbone,dataset,configuration,x_name,x_mean,x_lo,x_hi,x_resolved,y_name,y_mean,y_lo,y_hi,y_resolved,sign_changed,resolution_changed,abs_shift,configuration_role,task_adaptation
bce_vs_auc_selector,FairVGNN,GCN,bail,GCNspmm,bce_selected_tau_I_negDP,0.008108139796816537,-0.0023151625145326625,0.018091869838126756,False,auc_selected_tau_I_negDP,-0.003806747223141797,-0.02400842685610999,0.017133169977840902,False,True,False,0.011914887019958333,robustness,
bce_vs_auc_selector,FairVGNN,GCN,german,GCNspmm,bce_selected_tau_I_negDP,0.046062953301798264,-0.014340120221842985,0.11691299462315327,False,auc_selected_tau_I_negDP,-0.0011343162126442531,-0.07559149685185343,0.06850233924553574,False,True,False,0.047197269514442516,robustness,
bce_vs_auc_selector,FairVGNN,GIN,credit,GIN,bce_selected_tau_I_negDP,0.0961371352568849,0.06494525457100807,0.12938048221662932,True,auc_selected_tau_I_negDP,-0.0956476263080948,-0.14297769378056735,-0.05332421253420054,True,True,False,0.1917847615649797,robustness,
bce_vs_auc_selector,FairVGNN,GIN,german,GIN,bce_selected_tau_I_negDP,0.08104309041465574,0.011811213094754431,0.1587914265425535,True,auc_selected_tau_I_negDP,0.07844042647716082,-0.053855891542419806,0.18793361683111082,False,False,True,0.00260266393749492,robustness,
bce_vs_auc_selector,FairVGNN,SAGE,bail,SAGE,bce_selected_tau_I_negDP,0.02375029400472407,-0.007182321571056615,0.061046460553684435,False,auc_selected_tau_I_negDP,-0.010827648666603237,-0.042729543854687864,0.022511395365044568,False,True,False,0.03457794267132731,robustness,
bce_vs_auc_selector,FairVGNN,SAGE,credit,SAGE,bce_selected_tau_I_negDP,0.023066280293404837,-0.031660531477419214,0.07490242224460736,False,auc_selected_tau_I_negDP,-0.0007567146684752617,-0.042007226822043976,0.03662495712655738,False,True,False,0.0238229949618801,robustness,
bce_vs_auc_selector,FairVGNN,SAGE,german,SAGE,bce_selected_tau_I_negDP,0.0327102852121982,-0.03652963539483265,0.10109445247060853,False,auc_selected_tau_I_negDP,0.07694287147945235,0.008410915230010883,0.14447030284912488,False,False,False,0.04423258626725415,robustness,
bce_vs_auc_selector,FnRGNN,GCN,german,default,bce_selected_tau_I_negDP,0.16049017967938728,0.01853905498813619,0.2996543832326104,True,auc_selected_tau_I_negDP,0.1592190187083169,0.015401267898054165,0.3105996051039471,False,False,True,0.0012711609710703842,primary,"released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released)"
bce_vs_auc_selector,FnRGNN,GCN,pokec_n,default,bce_selected_tau_I_negDP,0.06610525870062331,0.02023989250972962,0.11438853255133077,True,auc_selected_tau_I_negDP,0.06470784711299657,0.014751384851626288,0.11342643793689011,False,False,True,0.0013974115876267401,primary,"released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released)"
bce_vs_auc_selector,FnRGNN,GCN,pokec_z,default,bce_selected_tau_I_negDP,0.07964262599272305,0.047255315880695474,0.1142878894835848,True,auc_selected_tau_I_negDP,0.10376055424756461,0.0587171938673243,0.15625023084349535,True,False,False,0.02411792825484156,primary,"released for node regression: loss MSE -> BCE, losses on training nodes only, mmd_sample and H set by the harness (no loop released)"
bce_vs_auc_selector,GEAR,SAGE,bail,default,bce_selected_tau_I_negDP,0.016000176658312805,-0.019841323790360427,0.04971797327947349,False,auc_selected_tau_I_negDP,0.020494453671173203,-0.017993554318810605,0.05916588912056287,False,False,False,0.004494277012860398,primary,
bce_vs_auc_selector,NIFTY,GCN,bail,default,bce_selected_tau_I_negDP,0.000953085630577253,-0.006320805081897361,0.008548999664460703,False,auc_selected_tau_I_negDP,0.0010588185498477322,-0.006181416601997685,0.008390397318909271,False,False,False,0.00010573291927047927,primary,
bce_vs_auc_selector,NIFTY,GCN,credit,default,bce_selected_tau_I_negDP,0.016687013339315118,0.006075389922268874,0.027860957611645764,True,auc_selected_tau_I_negDP,0.014176364241635124,0.006470944619787566,0.024439865290710558,True,False,False,0.0025106490976799945,primary,
bce_vs_auc_selector,NIFTY,GCN,german,default,bce_selected_tau_I_negDP,-0.006451846881340765,-0.041800591948797435,0.03169526975788681,False,auc_selected_tau_I_negDP,0.024209929978745062,0.004105157273740589,0.057128690179164165,True,True,True,0.030661776860085827,primary,
bce_vs_auc_selector,SFG,SAGE,bail,default,bce_selected_tau_I_negDP,0.020155288693842956,0.00038896159567989685,0.0445637395397805,False,auc_selected_tau_I_negDP,-0.0007910257922356291,-0.0077045704021778474,0.007623048760462056,False,True,False,0.020946314486078584,primary,
bce_vs_auc_selector,SFG,SAGE,credit,default,bce_selected_tau_I_negDP,-0.0014645119121810862,-0.022553381436238532,0.015370106364672237,False,auc_selected_tau_I_negDP,0.009528494296938956,-0.018719916740814555,0.04028986380144652,False,True,False,0.010993006209120042,primary,
bce_vs_auc_selector,SFG,SAGE,german,default,bce_selected_tau_I_negDP,0.07339332584567933,0.019775485925406663,0.12702941414258584,False,auc_selected_tau_I_negDP,0.013288706397844604,-0.0679153588850263,0.08863388175472389,False,False,False,0.060104619447834726,primary,
